,order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size
314,ORD004880,PROD8168,Bangalore,428,8,02-01-2024 19:16,137,5.82,Small
315,ORD010731,PROD3535,Chennai,199,6,02-01-2024 19:27,148,5.29,Small
316,ORD001365,PROD4084,Chennai,385,14,02-01-2024 19:48,52,8.55,Small
317,ORD010729,PROD3234,Kolkata,161,12,02-01-2024 19:48,77,2.85,Large
318,ORD004634,PROD8322,Kolkata,363,16,02-01-2024 19:57,193,9.71,Medium
319,ORD012189,PROD2290,Delhi,371,2,02-01-2024 19:59,76,7.4,Medium
320,ORD012158,PROD5877,Bangalore,363,13,02-01-2024 20:04,18,2.8,Medium
321,ORD007722,PROD2450,Delhi,261,3,02-01-2024 20:16,140,7.63,Large
322,ORD001853,PROD7576,Hyderabad,468,17,02-01-2024 20:18,149,5.77,Medium
323,ORD009681,PROD9724,Chennai,120,2,02-01-2024 20:33,104,7.37,Small
324,ORD013904,PROD2998,Bangalore,434,15,02-01-2024 20:35,84,7.91,Medium
325,ORD005396,PROD6424,Chennai,276,16,02-01-2024 20:37,80,1.79,Medium
326,ORD012507,PROD5062,Delhi,414,9,02-01-2024 21:01,172,5.55,Medium
327,ORD010698,PROD9391,Delhi,102,15,02-01-2024 21:05,74,9.39,Medium
328,ORD005155,PROD2091,Kolkata,303,18,02-01-2024 21:28,134,3.89,Large
329,ORD003543,PROD5250,Mumbai,328,8,02-01-2024 21:29,81,6.34,Large
330,ORD012508,PROD5009,Bangalore,299,13,02-01-2024 21:40,128,4.32,Medium
331,ORD000899,PROD7325,Mumbai,408,16,02-01-2024 21:51,187,5.09,Large
332,ORD006909,PROD6220,Delhi,382,6,02-01-2024 21:54,140,5.94,Small
333,ORD011900,PROD3174,Chennai,254,16,02-01-2024 21:58,36,2.82,Medium
334,ORD006637,PROD3630,Hyderabad,457,4,02-01-2024 21:58,41,7.16,Large
335,ORD011473,PROD2860,Chennai,234,6,02-01-2024 22:07,41,2.25,Small
336,ORD005617,PROD8672,Kolkata,45,7,02-01-2024 22:13,131,1.02,Small
337,ORD009796,PROD4471,Mumbai,13,8,02-01-2024 22:15,49,2.05,Small
338,ORD003937,PROD5374,Hyderabad,247,10,02-01-2024 22:20,32,5.26,Large
339,ORD010521,PROD3323,Mumbai,427,14,02-01-2024 22:20,56,6.45,Small
340,ORD007809,PROD5409,Bangalore,271,8,02-01-2024 22:21,171,8.15,Small
341,ORD009899,PROD2367,Mumbai,199,1,02-01-2024 22:30,96,1.96,Large
342,ORD014972,PROD4201,Delhi,332,17,02-01-2024 22:59,133,8.66,Medium
343,ORD003873,PROD6536,Delhi,497,18,02-01-2024 23:00,130,7.71,Small
344,ORD001707,PROD8842,Bangalore,322,12,02-01-2024 23:08,51,4.68,Large
345,ORD009489,PROD5781,Chennai,102,5,02-01-2024 23:09,23,9.4,Large
346,ORD011265,PROD6596,Bangalore,348,19,02-01-2024 23:22,90,9.92,Small
347,ORD012917,PROD7800,Mumbai,226,18,03-01-2024 00:09,152,4.41,Medium
348,ORD009165,PROD6799,Delhi,88,8,03-01-2024 00:10,28,9.34,Large
349,ORD006005,PROD5896,Kolkata,47,11,03-01-2024 00:17,118,7.49,Large
350,ORD006474,PROD3353,Kolkata,249,12,03-01-2024 00:34,38,1.43,Medium
351,ORD002143,PROD9715,Chennai,19,7,03-01-2024 00:38,100,8.03,Large
352,ORD011472,PROD6224,Kolkata,352,9,03-01-2024 00:59,150,8.45,Large
353,ORD005858,PROD8802,Chennai,178,13,03-01-2024 01:10,46,7.75,Large
354,ORD014996,PROD7452,Bangalore,227,19,03-01-2024 01:13,149,8.2,Small
355,ORD012067,PROD3262,Delhi,325,13,03-01-2024 01:16,65,8.43,Large
356,ORD000170,PROD2049,Mumbai,448,7,03-01-2024 01:16,109,2.68,Medium
357,ORD007511,PROD5019,Kolkata,418,14,03-01-2024 01:25,159,3.12,Large
358,ORD013719,PROD6028,Hyderabad,242,13,03-01-2024 01:34,176,6.7,Medium
359,ORD006112,PROD2442,Hyderabad,90,8,03-01-2024 02:05,38,9.17,Large
360,ORD002340,PROD2320,Chennai,32,10,03-01-2024 02:06,71,3.85,Medium
361,ORD012976,PROD4076,Chennai,371,2,03-01-2024 02:09,18,6.29,Small
362,ORD005340,PROD8362,Mumbai,16,5,03-01-2024 02:36,151,7.15,Medium
363,ORD010989,PROD2933,Hyderabad,373,15,03-01-2024 02:37,99,5.07,Large
364,ORD008190,PROD4581,Bangalore,499,15,03-01-2024 02:51,134,7.42,Small
365,ORD009539,PROD3973,Mumbai,24,18,03-01-2024 03:00,84,9.1,Small
366,ORD011939,PROD2486,Delhi,52,4,03-01-2024 03:09,21,6.62,Medium
367,ORD014190,PROD2675,Bangalore,377,15,03-01-2024 03:10,22,5.86,Large
368,ORD005840,PROD2382,Chennai,451,4,03-01-2024 03:26,131,4.95,Small
369,ORD005982,PROD4700,Chennai,265,15,03-01-2024 03:51,193,6.2,Small
370,ORD011082,PROD8062,Kolkata,409,17,03-01-2024 03:57,188,4.2,Small
371,ORD005197,PROD4695,Chennai,291,17,03-01-2024 04:13,14,4.52,Medium
372,ORD003633,PROD6113,Bangalore,344,19,03-01-2024 04:25,173,5.79,Large
373,ORD000323,PROD1722,Bangalore,147,17,03-01-2024 04:34,111,1.6,Large
374,ORD003894,PROD6273,Mumbai,407,18,03-01-2024 04:40,188,3.06,Medium
375,ORD003967,PROD9955,Chennai,383,1,03-01-2024 04:47,52,5.89,Medium
376,ORD004721,PROD5256,Chennai,244,17,03-01-2024 05:18,26,4.88,Medium
377,ORD012610,PROD3587,Mumbai,44,1,03-01-2024 05:18,193,4.0,Small
378,ORD013977,PROD6227,Kolkata,421,2,03-01-2024 05:23,101,7.57,Small
379,ORD014149,PROD7259,Chennai,375,8,03-01-2024 05:37,107,7.24,Large
380,ORD011235,PROD5801,Hyderabad,388,14,03-01-2024 06:04,108,2.5,Medium
381,ORD003880,PROD9260,Kolkata,296,3,03-01-2024 06:13,25,8.91,Large
382,ORD003589,PROD3470,Bangalore,333,15,03-01-2024 06:14,177,5.46,Large
383,ORD014744,PROD6488,Delhi,447,17,03-01-2024 06:17,30,7.67,Large
384,ORD013386,PROD1969,Mumbai,277,18,03-01-2024 06:20,94,6.16,Small
385,ORD008882,PROD1027,Hyderabad,110,7,03-01-2024 06:23,147,9.98,Large
386,ORD009384,PROD6240,Hyderabad,335,1,03-01-2024 06:24,29,7.77,Medium
387,ORD006673,PROD3226,Delhi,441,10,03-01-2024 06:26,81,7.36,Medium
388,ORD008174,PROD3932,Bangalore,172,6,03-01-2024 06:32,174,8.01,Small
389,ORD004633,PROD8987,Delhi,187,6,03-01-2024 06:39,37,2.29,Large
390,ORD010800,PROD8666,Bangalore,162,9,03-01-2024 06:41,89,2.84,Small
391,ORD003173,PROD3885,Kolkata,120,10,03-01-2024 06:48,91,7.43,Medium
392,ORD013620,PROD4014,Mumbai,65,11,03-01-2024 06:57,62,5.45,Small
393,ORD000439,PROD9375,Kolkata,225,12,03-01-2024 07:10,69,7.79,Small
394,ORD009982,PROD4253,Chennai,349,7,03-01-2024 07:11,77,1.93,Large
395,ORD001973,PROD1084,Chennai,468,19,03-01-2024 07:17,34,5.83,Large
396,ORD001827,PROD3194,Kolkata,16,6,03-01-2024 07:45,162,5.11,Medium
397,ORD013434,PROD7370,Mumbai,330,7,03-01-2024 07:50,125,6.44,Medium
398,ORD006997,PROD5144,Chennai,364,11,03-01-2024 07:51,136,5.52,Small
399,ORD005549,PROD9558,Delhi,172,15,03-01-2024 08:00,122,5.38,Small
400,ORD002048,PROD6026,Hyderabad,301,18,03-01-2024 08:01,68,7.95,Small
401,ORD002984,PROD1130,Kolkata,432,3,03-01-2024 08:03,48,1.11,Small
402,ORD003759,PROD7319,Bangalore,2,4,03-01-2024 08:03,34,6.39,Medium
403,ORD010105,PROD7412,Bangalore,324,8,03-01-2024 08:04,38,6.09,Small
404,ORD005264,PROD4166,Delhi,185,10,03-01-2024 08:04,188,7.45,Small
405,ORD008161,PROD9011,Chennai,474,13,03-01-2024 08:08,135,8.44,Large
406,ORD013816,PROD3210,Mumbai,336,6,03-01-2024 08:10,137,9.63,Large
407,ORD014547,PROD2132,Kolkata,121,4,03-01-2024 08:21,15,4.08,Small
408,ORD008642,PROD7146,Mumbai,318,1,03-01-2024 08:30,169,3.05,Large
409,ORD004454,PROD6703,Chennai,92,5,03-01-2024 08:44,26,4.81,Large
410,ORD010982,PROD7180,Chennai,153,12,03-01-2024 08:48,180,3.59,Small
411,ORD013057,PROD3230,Chennai,41,15,03-01-2024 08:48,38,6.53,Small
412,ORD004669,PROD7505,Hyderabad,156,11,03-01-2024 08:53,111,9.78,Medium
413,ORD004408,PROD2492,Bangalore,405,7,03-01-2024 09:05,52,5.42,Large
414,ORD001109,PROD5106,Delhi,50,15,03-01-2024 09:08,51,7.51,Large
415,ORD013560,PROD2089,Hyderabad,111,14,03-01-2024 09:10,29,8.39,Large
416,ORD005059,PROD4617,Mumbai,118,19,03-01-2024 09:15,103,7.47,Large
417,ORD000671,PROD6764,Mumbai,393,5,03-01-2024 09:39,98,5.82,Large
418,ORD002692,PROD6711,Delhi,228,19,03-01-2024 09:43,68,5.29,Small
419,ORD010484,PROD2887,Hyderabad,264,16,03-01-2024 09:46,167,8.55,Medium
420,ORD003679,PROD3024,Bangalore,363,14,03-01-2024 09:51,89,2.85,Small
421,ORD000915,PROD2225,Mumbai,212,13,03-01-2024 09:53,39,9.71,Large
422,ORD005044,PROD8115,Kolkata,365,12,03-01-2024 09:57,102,7.4,Small
423,ORD005623,PROD4796,Delhi,270,15,03-01-2024 09:57,19,2.8,Medium
424,ORD006412,PROD6427,Delhi,135,15,03-01-2024 10:00,16,7.63,Large
425,ORD003596,PROD6183,Chennai,467,10,03-01-2024 10:03,103,5.77,Large
426,ORD010204,PROD9384,Delhi,445,14,03-01-2024 10:04,43,7.37,Small
427,ORD012695,PROD5774,Kolkata,82,6,03-01-2024 10:15,163,7.91,Small
428,ORD000198,PROD6804,Mumbai,221,16,03-01-2024 10:21,98,1.79,Medium
429,ORD001332,PROD3504,Hyderabad,299,10,03-01-2024 10:26,121,5.55,Large
430,ORD012032,PROD6647,Bangalore,148,11,03-01-2024 10:38,122,9.39,Small
431,ORD004340,PROD8069,Mumbai,226,16,03-01-2024 10:39,123,3.89,Small
432,ORD007410,PROD1994,Mumbai,219,8,03-01-2024 11:20,57,6.34,Medium
433,ORD012353,PROD4273,Bangalore,216,10,03-01-2024 11:23,127,4.32,Large
434,ORD013347,PROD5076,Kolkata,312,1,03-01-2024 11:48,39,5.09,Medium
435,ORD013015,PROD8146,Mumbai,291,9,03-01-2024 11:55,13,5.94,Small
436,ORD014797,PROD2770,Bangalore,435,2,03-01-2024 11:57,180,2.82,Small
437,ORD012875,PROD3580,Chennai,342,19,03-01-2024 12:02,53,7.16,Large
438,ORD010186,PROD1166,Bangalore,353,9,03-01-2024 12:15,115,2.25,Small
439,ORD001192,PROD7730,Bangalore,60,6,03-01-2024 12:19,47,1.02,Small
440,ORD004968,PROD5075,Mumbai,258,15,03-01-2024 12:26,97,2.05,Small
441,ORD010887,PROD9955,Bangalore,190,10,03-01-2024 12:33,38,5.26,Medium
442,ORD006660,PROD6813,Bangalore,165,8,03-01-2024 12:35,12,6.45,Small
443,ORD009525,PROD4614,Chennai,291,7,03-01-2024 12:40,93,8.15,Small
444,ORD011751,PROD2496,Bangalore,255,16,03-01-2024 12:41,175,1.96,Medium
445,ORD003791,PROD2560,Hyderabad,355,19,03-01-2024 12:44,189,8.66,Large
446,ORD002986,PROD4287,Bangalore,131,19,03-01-2024 12:50,184,7.71,Small
447,ORD004427,PROD1175,Delhi,491,17,03-01-2024 12:55,11,4.68,Large
448,ORD014477,PROD2582,Kolkata,337,9,03-01-2024 12:59,143,9.4,Small
449,ORD001025,PROD2233,Hyderabad,132,5,03-01-2024 13:05,55,9.92,Large
450,ORD003038,PROD6345,Mumbai,207,9,03-01-2024 13:08,102,4.41,Small
451,ORD007095,PROD5361,Kolkata,473,13,03-01-2024 13:11,85,9.34,Small
452,ORD005722,PROD7459,Hyderabad,253,13,03-01-2024 13:17,126,7.49,Small
453,ORD005588,PROD5011,Chennai,75,5,03-01-2024 13:34,163,1.43,Small
454,ORD010578,PROD8056,Bangalore,395,16,03-01-2024 13:34,150,8.03,Medium
455,ORD006332,PROD4346,Mumbai,431,4,03-01-2024 13:46,130,8.45,Large
456,ORD014386,PROD8132,Hyderabad,399,4,03-01-2024 14:18,64,7.75,Medium
457,ORD013902,PROD6421,Hyderabad,469,15,03-01-2024 14:23,37,8.2,Large
458,ORD004334,PROD2925,Kolkata,375,2,03-01-2024 14:39,16,8.43,Large
459,ORD012379,PROD7313,Bangalore,195,7,03-01-2024 14:40,170,2.68,Small
460,ORD006916,PROD5201,Hyderabad,10,19,03-01-2024 14:48,148,3.12,Medium
461,ORD013200,PROD4728,Chennai,244,5,03-01-2024 14:48,165,6.7,Medium
462,ORD007955,PROD7420,Mumbai,295,5,03-01-2024 14:57,38,9.17,Small
463,ORD001175,PROD7992,Hyderabad,432,12,03-01-2024 15:03,80,3.85,Small
464,ORD014084,PROD6272,Chennai,202,15,03-01-2024 15:10,88,6.29,Medium
465,ORD005909,PROD4163,Hyderabad,309,2,03-01-2024 15:22,161,7.15,Small
466,ORD013806,PROD3979,Chennai,361,5,03-01-2024 15:27,164,5.07,Large
467,ORD011375,PROD1109,Mumbai,396,5,03-01-2024 15:34,162,7.42,Medium
468,ORD008635,PROD3878,Mumbai,366,4,03-01-2024 15:37,77,9.1,Small
469,ORD007289,PROD4673,Bangalore,151,17,03-01-2024 15:42,189,6.62,Medium
470,ORD012218,PROD5668,Hyderabad,356,7,03-01-2024 15:49,126,5.86,Large
471,ORD003716,PROD1044,Delhi,417,13,03-01-2024 15:52,38,4.95,Medium
472,ORD007946,PROD1712,Mumbai,83,5,03-01-2024 16:07,14,6.2,Large
473,ORD012027,PROD3525,Kolkata,8,6,03-01-2024 16:07,89,4.2,Medium
474,ORD003158,PROD8728,Delhi,263,5,03-01-2024 16:23,121,4.52,Small
475,ORD005966,PROD3438,Delhi,437,11,03-01-2024 16:42,21,5.79,Small
476,ORD005988,PROD6880,Hyderabad,232,4,03-01-2024 17:10,85,1.6,Large
477,ORD012947,PROD5106,Chennai,252,1,03-01-2024 17:14,120,3.06,Medium
478,ORD007796,PROD7308,Hyderabad,164,3,03-01-2024 17:17,28,5.89,Medium
479,ORD001820,PROD9108,Delhi,127,3,03-01-2024 17:32,78,4.88,Large
480,ORD007733,PROD8796,Chennai,387,3,03-01-2024 17:33,129,4.0,Medium
481,ORD009974,PROD5250,Bangalore,12,7,03-01-2024 17:55,177,7.57,Large
482,ORD005032,PROD6319,Chennai,73,18,03-01-2024 18:04,17,7.24,Small
483,ORD000226,PROD4872,Delhi,445,18,03-01-2024 18:12,163,2.5,Medium
484,ORD000053,PROD4814,Delhi,54,2,03-01-2024 18:16,101,8.91,Medium
485,ORD007708,PROD8371,Mumbai,331,9,03-01-2024 18:22,118,5.46,Small
486,ORD004309,PROD3338,Mumbai,467,17,03-01-2024 18:25,33,7.67,Medium
487,ORD004258,PROD8898,Delhi,499,3,03-01-2024 18:34,181,6.16,Large
488,ORD007003,PROD4872,Bangalore,76,1,03-01-2024 18:48,162,9.98,Small
489,ORD000504,PROD3267,Hyderabad,489,14,03-01-2024 19:12,83,7.77,Large
490,ORD004509,PROD5408,Kolkata,394,18,03-01-2024 19:12,30,7.36,Small
491,ORD010482,PROD2819,Mumbai,287,15,03-01-2024 19:38,75,8.01,Small
492,ORD006682,PROD7304,Kolkata,24,9,03-01-2024 19:41,30,2.29,Small
493,ORD001096,PROD3063,Mumbai,346,15,03-01-2024 19:52,42,2.84,Medium
494,ORD005099,PROD7776,Bangalore,136,5,03-01-2024 20:30,127,7.43,Large
495,ORD013675,PROD3365,Delhi,374,2,03-01-2024 20:42,61,5.45,Large
496,ORD012329,PROD4094,Hyderabad,196,1,03-01-2024 21:00,35,7.79,Medium
497,ORD010487,PROD5361,Bangalore,407,8,03-01-2024 21:00,76,1.93,Medium
498,ORD005748,PROD2387,Kolkata,87,19,03-01-2024 21:15,90,5.83,Small
499,ORD010803,PROD1149,Chennai,1,17,03-01-2024 21:22,127,5.11,Medium
500,ORD014404,PROD7668,Bangalore,274,14,03-01-2024 21:25,61,6.44,Small
501,ORD011378,PROD7054,Bangalore,312,1,03-01-2024 21:26,116,5.52,Large
502,ORD005185,PROD6681,Delhi,469,19,03-01-2024 21:30,172,5.38,Large
503,ORD006865,PROD2552,Bangalore,215,1,03-01-2024 21:40,78,7.95,Small
504,ORD014174,PROD6306,Delhi,384,1,03-01-2024 21:44,187,1.11,Small
505,ORD005137,PROD9573,Mumbai,23,3,03-01-2024 22:05,163,6.39,Medium
506,ORD006650,PROD1070,Chennai,458,11,03-01-2024 22:10,183,6.09,Large
507,ORD007941,PROD9491,Kolkata,143,4,03-01-2024 22:14,94,7.45,Small
508,ORD001932,PROD4396,Bangalore,304,6,03-01-2024 22:19,191,8.44,Medium
509,ORD011049,PROD9535,Delhi,65,6,03-01-2024 22:21,90,9.63,Medium
510,ORD008082,PROD4594,Kolkata,282,15,03-01-2024 22:40,125,4.08,Small
511,ORD013493,PROD1773,Mumbai,202,5,03-01-2024 22:43,61,3.05,Medium
512,ORD014512,PROD7287,Delhi,491,13,03-01-2024 22:44,66,4.81,Small
513,ORD012336,PROD1374,Chennai,64,11,03-01-2024 23:07,105,3.59,Medium
514,ORD001480,PROD8167,Delhi,195,5,03-01-2024 23:07,130,6.53,Small
515,ORD014335,PROD7840,Delhi,382,2,03-01-2024 23:25,61,9.78,Small
516,ORD000494,PROD5499,Kolkata,173,14,03-01-2024 23:28,21,5.42,Medium
517,ORD011883,PROD2444,Delhi,102,10,03-01-2024 23:30,154,7.51,Medium
518,ORD014642,PROD9359,Delhi,462,19,03-01-2024 23:37,46,8.39,Medium
519,ORD004015,PROD6424,Kolkata,75,19,03-01-2024 23:50,126,7.47,Medium
520,ORD013090,PROD6365,Mumbai,167,4,03-01-2024 23:58,154,5.82,Large
521,ORD008902,PROD4586,Mumbai,266,6,04-01-2024 00:11,144,5.29,Large
522,ORD001825,PROD2761,Kolkata,421,11,04-01-2024 00:15,38,8.55,Small
523,ORD008187,PROD8406,Delhi,42,16,04-01-2024 00:55,63,2.85,Large
524,ORD005312,PROD5823,Delhi,412,18,04-01-2024 01:19,172,9.71,Small
525,ORD013574,PROD7470,Bangalore,463,19,04-01-2024 01:19,53,7.4,Small
526,ORD008402,PROD9264,Chennai,254,8,04-01-2024 01:28,173,2.8,Small
527,ORD002166,PROD8191,Kolkata,397,7,04-01-2024 01:28,134,7.63,Medium
528,ORD012894,PROD1423,Mumbai,185,6,04-01-2024 01:35,107,5.77,Medium
529,ORD000380,PROD5573,Delhi,160,19,04-01-2024 01:46,58,7.37,Large
530,ORD008525,PROD2552,Delhi,395,17,04-01-2024 01:50,25,7.91,Large
531,ORD012382,PROD5260,Delhi,134,1,04-01-2024 01:55,183,1.79,Large
532,ORD001231,PROD7878,Kolkata,370,7,04-01-2024 02:02,169,5.55,Small
533,ORD014755,PROD9892,Mumbai,341,6,04-01-2024 02:06,88,9.39,Medium
534,ORD000575,PROD5051,Bangalore,364,6,04-01-2024 02:11,116,3.89,Large
535,ORD013477,PROD7370,Kolkata,400,7,04-01-2024 02:14,82,6.34,Large
536,ORD002613,PROD7431,Hyderabad,212,16,04-01-2024 02:24,44,4.32,Small
537,ORD013135,PROD6843,Chennai,407,14,04-01-2024 02:31,46,5.09,Large
538,ORD004769,PROD8418,Mumbai,496,10,04-01-2024 02:36,144,5.94,Large
539,ORD013960,PROD5611,Kolkata,222,16,04-01-2024 02:58,19,2.82,Small
540,ORD011128,PROD6259,Kolkata,48,18,04-01-2024 03:14,178,7.16,Medium
541,ORD000109,PROD8668,Kolkata,214,5,04-01-2024 03:15,178,2.25,Medium
542,ORD007074,PROD4248,Mumbai,499,13,04-01-2024 03:16,151,1.02,Medium
543,ORD002754,PROD6289,Bangalore,284,19,04-01-2024 03:30,140,2.05,Large
544,ORD005278,PROD6323,Chennai,223,17,04-01-2024 03:46,111,5.26,Small
545,ORD002677,PROD5389,Mumbai,380,12,04-01-2024 03:47,56,6.45,Medium
546,ORD004061,PROD2181,Delhi,386,3,04-01-2024 03:47,177,8.15,Medium
547,ORD012942,PROD7616,Mumbai,151,10,04-01-2024 03:52,62,1.96,Small
548,ORD003242,PROD6234,Delhi,315,6,04-01-2024 04:36,68,8.66,Small
549,ORD004716,PROD2467,Mumbai,305,17,04-01-2024 04:45,106,7.71,Medium
550,ORD008055,PROD1132,Chennai,103,15,04-01-2024 04:52,54,4.68,Large
551,ORD011425,PROD3481,Kolkata,206,7,04-01-2024 05:04,150,9.4,Large
552,ORD013235,PROD3388,Mumbai,137,9,04-01-2024 05:11,156,9.92,Medium
553,ORD002087,PROD4365,Bangalore,462,13,04-01-2024 05:13,162,4.41,Medium
554,ORD010020,PROD4541,Chennai,469,3,04-01-2024 05:17,78,9.34,Large
555,ORD004368,PROD1117,Delhi,266,15,04-01-2024 05:30,122,7.49,Medium
556,ORD010494,PROD7628,Chennai,75,17,04-01-2024 05:31,121,1.43,Large
557,ORD010975,PROD4214,Chennai,497,18,04-01-2024 05:33,121,8.03,Large
558,ORD001189,PROD1982,Hyderabad,106,17,04-01-2024 05:49,69,8.45,Large
559,ORD009011,PROD5888,Hyderabad,401,16,04-01-2024 06:11,130,7.75,Small
560,ORD000206,PROD6559,Bangalore,35,7,04-01-2024 06:18,62,8.2,Large
561,ORD014015,PROD4013,Kolkata,272,13,04-01-2024 06:38,176,8.43,Small
562,ORD003610,PROD9021,Kolkata,38,13,04-01-2024 06:45,22,2.68,Large
563,ORD000129,PROD9317,Hyderabad,300,19,04-01-2024 06:48,104,3.12,Medium
564,ORD006115,PROD7861,Kolkata,178,3,04-01-2024 06:53,108,6.7,Large
565,ORD000194,PROD4119,Bangalore,240,2,04-01-2024 06:56,65,9.17,Medium
566,ORD002242,PROD4921,Bangalore,169,2,04-01-2024 06:57,114,3.85,Small
567,ORD000162,PROD7537,Delhi,215,2,04-01-2024 06:58,71,6.29,Small
568,ORD002499,PROD8563,Mumbai,1,17,04-01-2024 07:18,109,7.15,Large
569,ORD006749,PROD2253,Mumbai,142,17,04-01-2024 07:20,62,5.07,Small
570,ORD006319,PROD2430,Bangalore,423,1,04-01-2024 07:24,98,7.42,Large
571,ORD000979,PROD8916,Bangalore,389,7,04-01-2024 07:28,121,9.1,Large
572,ORD013050,PROD5857,Kolkata,499,4,04-01-2024 07:33,42,6.62,Small
573,ORD006533,PROD3219,Chennai,137,10,04-01-2024 07:37,41,5.86,Small
574,ORD001798,PROD3616,Chennai,8,6,04-01-2024 08:04,32,4.95,Medium
575,ORD003073,PROD7492,Chennai,418,9,04-01-2024 08:04,31,6.2,Large
576,ORD009282,PROD8198,Chennai,262,10,04-01-2024 08:15,19,4.2,Small
577,ORD007682,PROD3340,Bangalore,493,10,04-01-2024 08:16,189,4.52,Medium
578,ORD012642,PROD4417,Hyderabad,180,1,04-01-2024 08:27,107,5.79,Small
579,ORD001261,PROD1744,Delhi,469,15,04-01-2024 08:29,32,1.6,Small
580,ORD014029,PROD5972,Chennai,88,4,04-01-2024 08:57,185,3.06,Large
581,ORD014868,PROD7693,Bangalore,144,3,04-01-2024 09:01,145,5.89,Large
582,ORD006971,PROD3869,Delhi,468,12,04-01-2024 09:09,96,4.88,Large
583,ORD011870,PROD4255,Mumbai,471,17,04-01-2024 09:12,149,4.0,Medium
584,ORD005550,PROD2897,Mumbai,115,7,04-01-2024 09:15,40,7.57,Large
585,ORD007689,PROD3999,Bangalore,333,19,04-01-2024 09:36,143,7.24,Small
586,ORD006797,PROD5660,Bangalore,7,13,04-01-2024 09:40,51,2.5,Large
587,ORD003882,PROD9172,Mumbai,173,11,04-01-2024 10:02,22,8.91,Medium
588,ORD000766,PROD3441,Kolkata,12,15,04-01-2024 10:02,15,5.46,Medium
589,ORD000996,PROD4115,Mumbai,373,8,04-01-2024 10:06,137,7.67,Small
590,ORD006031,PROD1701,Hyderabad,105,1,04-01-2024 10:47,70,6.16,Large
591,ORD009405,PROD1223,Delhi,205,5,04-01-2024 11:02,123,9.98,Large
592,ORD004361,PROD5223,Mumbai,476,18,04-01-2024 11:05,137,7.77,Medium
593,ORD005560,PROD6119,Chennai,57,16,04-01-2024 11:13,98,7.36,Medium
594,ORD014762,PROD5775,Hyderabad,36,2,04-01-2024 11:27,142,8.01,Small
595,ORD003547,PROD1578,Hyderabad,450,2,04-01-2024 11:40,170,2.29,Large
596,ORD005496,PROD6434,Delhi,475,1,04-01-2024 11:47,99,2.84,Medium
597,ORD001987,PROD3868,Bangalore,214,8,04-01-2024 12:00,41,7.43,Large
598,ORD010886,PROD7685,Chennai,450,7,04-01-2024 12:09,127,5.45,Medium
599,ORD005478,PROD8849,Bangalore,93,15,04-01-2024 12:10,56,7.79,Large
600,ORD014946,PROD9605,Kolkata,259,15,04-01-2024 12:23,84,1.93,Medium
601,ORD014704,PROD2086,Kolkata,302,6,04-01-2024 12:44,94,5.83,Large
602,ORD002861,PROD6916,Mumbai,76,17,04-01-2024 12:51,97,5.11,Medium
603,ORD014302,PROD6471,Kolkata,73,5,04-01-2024 12:54,115,6.44,Medium
604,ORD004985,PROD6163,Bangalore,161,7,04-01-2024 13:06,190,5.52,Medium
605,ORD011794,PROD8636,Delhi,269,17,04-01-2024 13:11,124,5.38,Small
606,ORD007648,PROD7830,Kolkata,2,15,04-01-2024 13:20,168,7.95,Medium
607,ORD003531,PROD5895,Hyderabad,137,11,04-01-2024 13:24,120,1.11,Large
608,ORD003548,PROD4111,Hyderabad,48,8,04-01-2024 13:27,133,6.39,Small
609,ORD011866,PROD3827,Hyderabad,272,4,04-01-2024 13:27,146,6.09,Small
610,ORD008120,PROD1352,Hyderabad,71,8,04-01-2024 13:29,15,7.45,Medium
611,ORD010837,PROD1483,Hyderabad,223,16,04-01-2024 13:32,39,8.44,Medium
612,ORD003822,PROD9166,Mumbai,398,4,04-01-2024 14:00,187,9.63,Medium
613,ORD003036,PROD6161,Hyderabad,71,19,04-01-2024 14:01,72,4.08,Small
614,ORD010425,PROD9412,Chennai,190,17,04-01-2024 14:12,89,3.05,Small
615,ORD001947,PROD5712,Hyderabad,148,6,04-01-2024 14:15,68,4.81,Medium
616,ORD012063,PROD1026,Hyderabad,157,6,04-01-2024 14:32,20,3.59,Large
617,ORD010997,PROD4801,Delhi,335,11,04-01-2024 14:49,165,6.53,Large
618,ORD007014,PROD3625,Delhi,159,3,04-01-2024 14:54,104,9.78,Medium
619,ORD000139,PROD1319,Kolkata,62,3,04-01-2024 15:06,120,5.42,Medium
620,ORD013742,PROD3823,Chennai,10,11,04-01-2024 15:14,58,7.51,Small
621,ORD002022,PROD8007,Kolkata,469,17,04-01-2024 15:20,53,8.39,Medium
622,ORD014870,PROD8250,Delhi,63,9,04-01-2024 15:27,93,7.47,Medium
623,ORD001502,PROD1627,Kolkata,156,4,04-01-2024 15:28,85,5.82,Medium
624,ORD014464,PROD4085,Bangalore,56,18,04-01-2024 15:43,70,5.29,Large
625,ORD003590,PROD3250,Mumbai,123,15,04-01-2024 16:26,17,8.55,Small
626,ORD012479,PROD6067,Kolkata,237,7,04-01-2024 16:56,159,2.85,Small
627,ORD004706,PROD3900,Delhi,44,19,04-01-2024 17:04,136,9.71,Large
628,ORD001834,PROD1838,Mumbai,116,15,04-01-2024 17:05,29,7.4,Large
629,ORD010713,PROD1896,Kolkata,335,18,04-01-2024 17:05,160,2.8,Large
